job_title,job_category,company_name,requirements,location,industry,salary
Software Engineer,software developer,Sunnyfuture Group,8 hour shiftComputer Programming: 1 year (Preferred)Mandarin (Required)Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms,"Vancouver, BC",Nothing_found,"$60,000 a year"
Mobile Application Developer,software developer,Agranee Solutions Ltd.,Competitive compensationFlex hoursCompetitive compensationFlex hoursCompetitive compensationFlex hours,"Burnaby, BC",Nothing_found,"$60,000 - $70,000 a year"
Full Stack Developer,software developer,DMG Blockchain Solutions Inc.,"Build out Beautiful, Intuitive User Interfaces for DMGs operations applications, as well as for our customers applications.Keep our users happy by maintaining the software, troubleshooting and fixing bugs.Deliver on rapid implementation schedules to build web functionality that is functional, fast, and scalable.Enthusiasm to work in BlockchainUI Development ExperienceJavascript Development ExperienceProven ability to design softwareExcellent problem-solving skillsDetail-orientation throughout the development lifecycleAbility to work with little supervisionPassion for delivering high-quality software with quick turnaround timesExperience with React, or React NativeExperience using Crypto-Currencies; e.g. Ethereum, Bitcoin, etcUnderstanding of how Blockchains workWork from home opportunitiesBonus payCasual dressDental careExtended health carePaid time offStock optionsVision careWork from homeMonday to FridayOn callReactJS: 1 year (Required)NodeJS: 1 year (Required)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$48,000 - $80,000 a year"
Web UI Developer,software developer,DMG Blockchain Solutions Inc.,"Build out Beautiful, Intuitive User Interfaces for a new DMG product.Keep our users happy by maintaining the software, troubleshooting and fixing bugs.Deliver on rapid implementation schedules to build web functionality that is functional, fast, and scalable.Experience with React, or React NativeEnthusiasm to work in BlockchainUI Development ExperienceJavascript Development ExperienceExcellent problem-solving skillsDetail-orientation throughout the development lifecycleAbility to work with little supervisionPassion for delivering high-quality softwareExperience using Crypto-Currencies; e.g. Ethereum, Bitcoin, etcUnderstanding of how Crypto-Currency Mining WorksWork from home opportunitiesBonus payDental careExtended health carePaid time offStock optionsVision careWork from homeMonday to FridayOn callJavaScript: 1 year (Required)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$48,000 - $60,000 a year"
Senior Software Developer,software developer,Fresh Prep,"Solid understanding of Ruby's syntax and its nuancesFamiliarity with MVC, and RESTfulGood experience with various front-end technologies, such as JavaScript (ES6), Vue.js, HTML5, and CSS3Familiar with continuous integrationAbility to integrate multiple data sources and databases into one systemAble to create database schemas that represent and support business processes using PostgresConfident with UNIX command lineComfortable writing tests - RSpecSolid experience and understanding of fundamental design principles behind a scalable applicationOver 3 years of experience building full stack applicationsTransitioning Rails app to an API backendBuilding progressive Web applicationsAgile development experienceDatabase administrationDevOps concepts like Continuous Integration and Configuration managementExperience with Enterprise Resource Planning systemsContainer orchestration: Kubernetes, DockerTest automationScaling a technical team and organizationA positive workplace filled with fantastic colleagues.Competitive pay and bonuses.Extended benefits (including medical, dental, and life-insurance) after 90 days of successful employment.Free food! A Fresh Prep meal plan for 2 meals per week.Bonus payCasual dressCompany eventsDental careDiscounted or free foodEmployee stock purchase planExtended health careFlexible scheduleLife insurancePaid time offStock optionsVision careWork from home8 hour shiftReactJS: 1 year (Preferred)software development: 1 year (Preferred)HTML/CSS: 1 year (Preferred)AngularJS: 1 year (Preferred)Ruby on Rails: 1 year (Required)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Restaurants & Food Service,"$80,000 - $120,000 a year"
Senior Software Engineer,software developer,Bluvec Technoligies Inc.,"5 years of professional experience in software development in C5 years of experience with data structures, algorithm design, problem solving, and complexity analysisKnowledgeable in UNIX style operating systems, POSIX API and python scriptingClean and beautiful code does matters.","Burnaby, BC",Nothing_found,"$75,674 - $151,422 a year"
NetSuite Developer,software developer,Rent it Furnished,10 hour shift8 hour shiftMonday to FridayWeekends10 hour shift8 hour shiftMonday to FridayWeekends,"Vancouver, BC",Real Estate,"$8,500 a month"
AngularJS Web/UI Developer,software developer,Nidish LLC,"8 hour shiftAngular: 3 years (Required)React: 2 years (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,$40 an hour
Front End Heavy Full Stack Developer,software developer,XGen,3 years experience with React.js3 years experience with React.js,"Vancouver, BC",Nothing_found,"$60,000 - $75,000 a year"
"Sales Development Leader, Enterprise Software (REMOTE)",software developer,Flosum,Bachelor's Degree (Required),"Vancouver, BC",Nothing_found,"$80,000 - $90,000 a year"
Application Software and App Developer,software developer,"LED SMART INC.--Surrey, BC location","1+ years experience on IOS App development1+ years experience on Linux based development1+ years experience on HTML, CSS, Bootstrap, Java, Javascript1+ years experience on Node.js experienceExperience or knowledge on LAMP (Linux, Apache, Mysql, PHP) DevelopmentExperience with Git","Surrey, BC",Nothing_found,"$40,000 - $60,000 a year"
Junior Software Developer,software developer,Eazytex Solutions Inc,Stock options,"New Westminster, BC",Nothing_found,"$60,000 - $75,000 a year"
Software Developer,software developer,Gist Applications,"Excellent HTML, CSS, PHP, Ruby on Rails, and Javascript skillsExcellent verbal and written communication skillsIs motivated and passionate about shipping high quality softwareIs driven to take a feature from concept to productionHas an understanding of how to build scalable and secure distributed systemsHas post-secondary education in Computer Science or equivalent program and/or related work experience. We are looking for a wide range of experience!An understanding of software delivery.A portfolio showcasing your previous workExperience working with GitA full stack developer mentalityKnowledge of PHP or other server side languagesAbility to create visually appealing layoutsEagerness to learn and grow your skillsKnowledge of package management and deployment toolsCasual dressFlexible schedulePaid time off8 hour shiftMonday to FridayPHP: 1 year (Preferred)Ruby on Rails: 1 year (Preferred)NoHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Victoria, BC",Nothing_found,"$60,000 - $80,000 a year"
ReactJS Developer,software developer,Blue Rose Technologies,"Develop new user-facing featuresBuild reusable code and libraries for future useEnsure the technical feasibility of UI/UX designsOptimize application for maximum speed and scalabilityAssure that all user input is validated before submitting to back-endCollaborate with other team members and stakeholdersBonus pay8 hour shiftsql: 1 year (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,$60 an hour
Backend Developer,software developer,Create Music Group,"An appreciator of music and the digital age of tech/entertainmentPassionate about working for dataWell versed in Agile methodologyAble to communicate effectively whether in-person or electronicallyWilling to extend your expertise as needed3+ years of building and consuming APIsProficiency with the following languages: PHP, Node.js (Javascript) within an MVC Framework (Laravel, Symfony)Comfortable with SQL (such as MySQL and PostgreSQL) and NoSQL (MongoDB)Experience of database architecture and raw query writingProficiency with version control (Git) and building scalable applicationsExperience with modern front-end frameworks such as React or Angular 2+Familiarity with regression/acceptance testingActive experience with front-end development in a production environment and solid understanding of HTML, CSS, JS and their interactions","Vancouver, BC",Nothing_found,"$70,000 - $90,000 a year"
Back End Developer,software developer,Gluwa,Ability to develop software in C# (ASP.NET Core),"Vancouver, BC",Nothing_found,"$75,000 - $110,000 a year"
Software Engineer - API Gateway,software developer,KubeData Systems Inc,"Have a minimum of 5+ years of experience as a Software Engineer with a strong proficiency in API development
Experience with Tyk.io is a requirement of this positionHave experience with some or all of the following cloud technologies: Amazon AWS IoT Core, Microsoft Azure IoT Hub, Google Cloud storage and BigQueryHave experience with some or all of the following technologies: React, JavaScript, Databases (Postgres SQL, NoSQL), Linux, PythonBelieve in the project, are motivated, passionate, and have a curiosity about aspects of the project other than those you are directly responsible forYou are comfortable pushing for better ideas and challenging the team in a positive wayHave completed a Bachelor's or Masters Degree in Computer Science/Engineering or related fieldQuick to learn and adapt to changing situationsCurious and eager","Vancouver, BC",Nothing_found,$50 an hour
